Season,Gamecode,Date,Team,Opp,Won,Team_rank,Opp_rank,Game_conf,Team_SRTD,Team_CRTD,Opp_SRTD,Opp_CRTD,Team_SOS,Opp_SOS,Team_OffStrat_nz,Opp_OffStrat_nz,Team_DefStren_nz,Opp_DefStren_nz,Game_Away,Game_Home,Game_Neutral
2014,2014830NevSou,2014-08-30 15:00:00,Nevada,Southern Utah,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,0,1,0
2014,2014830BosMas,2014-08-30 15:00:00,Boston College,Massachusetts,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,0,1,0
2014,2014830JamMar,2014-08-30 15:30:00,James Madison,Maryland,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,1,0,0
2014,2014830HamOld,2014-08-30 15:30:00,Hampton,Old Dominion,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,1,0,0
2014,2014830FloNeb,2014-08-30 15:30:00,Florida Atlantic,Nebraska,0,0.0,0.12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,1,0,0
2014,2014830CalNor,2014-08-30 15:30:00,California,Northwestern,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,1,0,0
2014,2014830BufDuq,2014-08-30 15:30:00,Buffalo,Duquesne,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,0,1,0
2014,2014830AlaWes,2014-08-30 15:30:00,Alabama,West Virginia,1,0.92,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,0,1,0
2014,2014830MarJam,2014-08-30 15:30:00,Maryland,James Madison,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,0,1,0
2014,2014830DuqBuf,2014-08-30 15:30:00,Duquesne,Buffalo,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,1,0,0
2014,2014830NorCal,2014-08-30 15:30:00,Northwestern,California,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,0,1,0
2014,2014830MarMia,2014-08-30 15:30:00,Marshall,Miami (OH),1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,1,0,0
2014,2014830MisSou,2014-08-30 15:30:00,Missouri,South Dakota State,1,0.040000000000000036,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,0,1,0
2014,2014830SouMis,2014-08-30 15:30:00,South Dakota State,Missouri,0,0.0,0.040000000000000036,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,1,0,0
2014,2014830SouMis,2014-08-30 15:30:00,South Dakota State,Missouri,0,0.0,0.040000000000000036,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,1,0,0
2014,2014830RicNot,2014-08-30 15:30:00,Rice,Notre Dame,0,0.0,0.31999999999999995,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,1,0,0
2014,2014830OldHam,2014-08-30 15:30:00,Old Dominion,Hampton,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,0,1,0
2014,2014830NotRic,2014-08-30 15:30:00,Notre Dame,Rice,1,0.31999999999999995,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,0,1,0
2014,2014830NebFlo,2014-08-30 15:30:00,Nebraska,Florida Atlantic,1,0.12,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,0,1,0
2014,2014830MiaMar,2014-08-30 15:30:00,Miami (OH),Marshall,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,0,1,0
2014,2014830MisSou,2014-08-30 15:30:00,Missouri,South Dakota State,1,0.040000000000000036,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,0,1,0
2014,2014830WesAla,2014-08-30 15:30:00,West Virginia,Alabama,0,0.0,0.92,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,1,0,0
2014,2014830WyoMon,2014-08-30 16:00:00,Wyoming,Montana,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,0,1,0
2014,2014830CalSta,2014-08-30 16:00:00,California-Davis,Stanford,0,0.0,0.56,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,1,0,0
2014,2014830OrePor,2014-08-30 16:00:00,Oregon State,Portland State,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,0,1,0
2014,2014830VirWil,2014-08-30 16:00:00,Virginia Tech,William & Mary,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,0,1,0
2014,2014830AubArk,2014-08-30 16:00:00,Auburn,Arkansas,1,0.76,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,0,1,0
2014,2014830PorOre,2014-08-30 16:00:00,Portland State,Oregon State,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,1,0,0
2014,2014830MonWyo,2014-08-30 16:00:00,Montana,Wyoming,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,1,0,0
2014,2014830WilVir,2014-08-30 16:00:00,William & Mary,Virginia Tech,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,1,0,0
2014,2014830ArkAub,2014-08-30 16:00:00,Arkansas,Auburn,0,0.0,0.76,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,1,0,0
2014,2014830StaCal,2014-08-30 16:00:00,Stanford,California-Davis,1,0.56,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,0,1,0
2014,2014830CleGeo,2014-08-30 17:30:00,Clemson,Georgia,0,0.36,0.52,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,1,0,0
2014,2014830GeoCle,2014-08-30 17:30:00,Georgia,Clemson,1,0.52,0.36,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,0,1,0
2014,2014830LibNor,2014-08-30 18:00:00,Liberty,North Carolina,0,0.0,0.07999999999999996,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,1,0,0
2014,2014830OhiKen,2014-08-30 18:00:00,Ohio,Kent State,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,1,0,0
2014,2014830EasMor,2014-08-30 18:00:00,Eastern Michigan,Morgan State,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,0,1,0
